Assistente;indice;link;data;titulo;primeiro paragrafo;tematica;tribo;regiao;estado;municipio
Luana Miranda da Fonseca da Costa ;665;https://operacaocovid19.defesa.gov.br/noticias/noticia/1404;13/06/2020;Capacitação em defesa química, biológica, radiológica e nuclear;No dia 9 de junho de 2020, a Força Conjunta Bandeirantes, no contexto da Operação COVID-19, coordenou uma capacitação de seus recursos humanos em descontaminação no nível tático. A atividade contemplou militares do 2º Batalhão de Polícia do Exército, 4º Batalhão de Infantaria Leve e 8º Batalhão de Polícia do Exército, organizações militares da Força Conjunta, além de efetivo do Hospital Militar de Área de São Paulo.;Higienização;;Sudeste;SP;São Paulo
Luana Miranda da Fonseca da Costa ;666;https://operacaocovid19.defesa.gov.br/noticias/noticia/1405;13/06/2020;Instituto de Estudos do Mar Almirante Paulo Moreira promove ação de presença e fiscalização na Ilha do Cabo Frio;No dia 4 de junho, o Instituto de Estudos do Mar Almirante Paulo Moreira (IEAPM), Instituição de Ciência, Tecnologia e Inovação (ICT) subordinada ao Centro Tecnológico da Marinha no Rio de Janeiro, realizou ação de presença na Ilha do Cabo Frio, em Arraial do Cabo, região dos Lagos do Rio de Janeiro, com o objetivo de fiscalizar a trilha que leva às ruínas do “Farol Velho”.;Higienização;;Sudeste;RJ;Cabo Frio
Luana Miranda da Fonseca da Costa ;667;https://operacaocovid19.defesa.gov.br/noticias/noticia/1406 ;15/062020;Mais de 10 mil militares por todo o Brasil doaram sangue no contexto da Operação Covid-19;O Dia Mundial do Doador de Sangue, comemorado neste domingo (14), conscientiza os não-doadores sobre a importância desse ato de solidariedade que salva vidas. E no contexto das ações de combate à Covid-19, mais de 10 mil militares das Forças Armadas já doaram sangue por todo o Brasil, contribuindo para diminuir os efeitos nocivos do novo coronavírus.;Apoio de Saúde;;;;
Lucas Marcelo de Freitas ;775;https://operacaocovid19.defesa.gov.br/noticias/noticia/1514;02/07/2020;KC-390 DA FAB TRANSPORTA PROFISSIONAIS DE SAÚDE PARA RORAIMA  ;Uma aeronave KC-390 Millennium da Força Aérea Brasileira (FAB) transportou, nesta segunda-feira (29/06), profissionais de saúde das Forças Armadas (Marinha, Exército e Aeronáutica), além de especialistas do Ministério da Saúde que prestarão atendimento às comunidades indígenas no estado de Roraima. Dezoito profissionais da imprensa, nacional e internacional, também acompanham esta ação interministerial de apoio aos indígenas. A missão faz parte da Operação COVID-19 deflagrada pelo Ministério da Defesa em coordenação com o Ministério da Saúde.;Apoio de Saúde;Surucucu, Auaris, Waikas, Maturacá, Flexal e Tiçoca, de etnias Yanomami, Ye-Kuana e Turepang;Norte;RR;Boa Vista
Lucas Marcelo de Freitas ;776;https://operacaocovid19.defesa.gov.br/noticias/noticia/1515;01/07/2020;CAPITANIA DOS PORTOS DO RIO GRANDE DO NORTE REALIZA AÇÕES DE CONSCIENTIZAÇÃO SOBRE COVID-19;A Capitania dos Portos do Rio Grande do Norte realizou, no período de 19 a 22 de junho, ações de conscientização sobre medidas de prevenção ao coronavírus, no âmbito da Operação “Covid-19”, conduzida pelo Ministério da Defesa.;Inspeções Sanitárias;;Nordeste;RN;Nísia Floresta
Lucas Marcelo de Freitas ;777;https://operacaocovid19.defesa.gov.br/noticias/noticia/1516;01/07/2020;COMANDO CONJUNTO RN-PB REALIZA DESINFECÇÕES DE INSTITUTO FEDERAL DO RIO GRANDE DO NORTE E DISTRITO POLICIAL ;O Comando Conjunto Rio Grande do Norte e Paraíba realizou, nos dias 29 e 30 de junho, ações de desinfecção no Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte e no 2º Distrito Policial de Natal-RN.;Higienização;;Nordeste;RN;Natal
Lucas Marcelo de Freitas ;778;https://operacaocovid19.defesa.gov.br/noticias/noticia/1517;02/07/2020;EM RECIFE, MILITARES REALIZAM DOAÇÃO DE SANGUE;Recife (PE) – De 22 e 25 de junho, 99 militares recém incorporados ao 7º Depósito de Suprimento (7º D Sup), “Depósito Campina do Taborda”, realizaram doação de sangue na Fundação de Hematologia e Hemoterapia de Pernambuco (HEMOPE).;Apoio de Saúde;;Nordeste;PE;Recife
Lucas Marcelo de Freitas ;779;https://operacaocovid19.defesa.gov.br/noticias/noticia/1518;01/07/2020;EM CARAGUATATUBA/SP, PROSSEGUE COMBATE À COVID-19 POR MILITARES DO EXÉRCITO BRASILEIRO ;Caçapava (SP) – No dia 29 de junho, o 6º Batalhão de Infantaria Leve (6° BIL), enviou uma equipe de militares ao município de Caraguatatuba/SP, onde, em parceria com a prefeitura do município, apoiou a população local no combate à pandemia. Foi realizada uma jornada de desinfecção biológica em locais de grande circulação de pessoas, com a finalidade de evitar a possibilidade de contaminação nesses ambientes.;Higienização;;Sudeste;SP;Caraguatatuba
Lucas Marcelo de Freitas ;780;https://operacaocovid19.defesa.gov.br/noticias/noticia/1519;01/07/2020;COMANDO CONJUNTO NORDESTE REALIZA DESINFECÇÃO DAS INSTALAÇÕES DO AEROPORTO DE ALAGOAS ;Maceió (AL) – Como parte da Operação Covid-19, o Comando Conjunto Nordeste, realizou, no dia 30 de junho, a desinfecção nas instalações do Aeroporto Internacional Zumbi dos Palmares, na Região Metropolitana de Maceió.;Higienização;;Nordeste;AL;Maceió
Lucas Marcelo de Freitas ;781;https://operacaocovid19.defesa.gov.br/noticias/noticia/1520;02/07/2020;AERONAVES DA FAB TRANSPORTAM MAIS DE 20 TONELADAS DE INSUMOS PARA A REGIÃO NORTE;A Força Aérea Brasileira (FAB) realizou nesta segunda-feira (29), mais uma missão de Transporte Aéreo Logístico em apoio à Operação COVID-19. Uma aeronave C-130 Hércules, pertencente ao Primeiro Esquadrão do Primeiro Grupo de Transporte (1°/1° GT) – Esquadrão Gordo, transportou 11 toneladas de materiais de saúde, de Guarulhos (SP) para Boa Vista (RR).;Apoio Logístico;;Norte;RR;Boa Vista
Lucas Marcelo de Freitas ;782;https://operacaocovid19.defesa.gov.br/noticias/noticia/1521;02/07/2020; ABRIGOS PASSAM POR DESCONTAMINAÇÃO EM BELÉM-PA;Nos dias 28 e 29 de junho, a Casa Abrigo Emanuelle Rendeiro Diniz e o Abrigo Dulce Aciolli, em Belém-PA, passaram pela descontaminação preventiva da Equipe de Resposta Nuclear, Biológica, Química e Radiológica do Comando do 4º Distrito Naval.;Higienização;;Norte;PA;Belém
Lucas Marcelo de Freitas ;783;https://operacaocovid19.defesa.gov.br/noticias/noticia/1522;02/07/2020;CAPITANIA FLUVIAL DE SANTARÉM REALIZA DOAÇÃO DE CESTAS BÁSICAS A FAMÍLIAS RIBEIRINHAS NO OESTE DO PARÁ;A Capitania Fluvial de Santarém realizou, em 29 de junho, doação de cestas básicas a 45 famílias ribeirinhas que moram na comunidade de Oiteiro, no município de Oriximiná-PA, cerca de 160 quilômetros da cidade de Santarém-PA. A ação foi apoiada pela Secretaria de Assistência Social do município.;Alimentação;;Norte;PA;Oriximiná
Lucas Marcelo de Freitas ;784;https://operacaocovid19.defesa.gov.br/noticias/noticia/1523;01/07/2020;REGIMENTO ANHANGUERA APOIA A POLÍCIA MILITAR DE SÃO PAULO NO COMBATE À COVID-19 ;Pirassununga (SP) – No dia 1º de julho de 2020, o 13º Regimento de Cavalaria Mecanizado (13º RC Mec), “Regimento Anhanguera”, realizou uma ação de desinfecção nas instalações do 2º Pelotão de Policiamento Rodoviário de Pirassununga.;Higienização;;Sudeste;SP;Pirassununga
Lucas Marcelo de Freitas ;785;https://operacaocovid19.defesa.gov.br/noticias/noticia/1524;02/07/2020; EQUIPE COORDENADA POR SARGENTO DO EXÉRCITO CONCLUI PROTÓTIPO E OFERECE PROJETO PARA PRODUÇÃO EM LARGA ESCALA;Maceió (AL) – Um grupo de pesquisadores voluntários de Alagoas, coordenado pelo 1° Sargento Rodrigo Costa dos Santos, do Exército Brasileiro, concluiu um protótipo de respirador pulmonar de baixo custo, uma alternativa aos caros equipamentos de saúde usados nos casos graves da COVID-19, doença causada pelo novo coronavírus.;Apoio de Saúde;;Nordeste;AL;Maceió
Renan Sanches;1105;https://operacaocovid19.defesa.gov.br/noticias/noticia/1844;27/01/2021;Hospital Militar de Manaus receberá ventiladores pulmonares para tratamento da Covid-19 #EBPreservandoVidas;O Hospital Militar de Área de Manaus (HMAM) receberá quatro ventiladores pulmonares de transporte para tratamento de pacientes acometidos pela Covid-19. No dia 23 de janeiro, a 8ª Região Militar (8ª RM), por intermédio do 8º Depósito de Suprimento, entregou o equipamento na Base da Força Aérea em Belém, de onde serão enviados para Manaus-AM.;Apoio Logístico;;Norte;PA;Belém
Renan Sanches;1106;https://operacaocovid19.defesa.gov.br/noticias/noticia/1845;27/01/2021;Exército apoia imunização da população contra o Covid-19 #EBPreservandoVidas;No último sábado, 23 de janeiro, militares da 8ª Brigada de Infantaria Motorizada (8ª Bda Inf Mtz) e do Hospital Militar de Área de Porto Alegre participaram das atividades de imunização da população contra o covid-19 na região de Porto Alegre-RS.;Vacinação;;Sul;RS;Porto Alegre
Renan Sanches;1107;https://operacaocovid19.defesa.gov.br/noticias/noticia/1846;27/01/2021;Exército socorre criança com Covid-19 e apoia sua remoção aérea em ambiente de selva #EBPreservandoVidas;No último dia 23, o Exército Brasileiro prestou pronto atendimento e providenciou o transporte aéreo de uma criança indígena de dois meses de idade, diagnosticada com Covid-19, de uma área de fronteira para a Unidade de Pronto Atendimento (UPA) de Tabatinga. Segundo informações do 1° Pelotão Especial de Fronteira (1° PEF), a situação atual da paciente é estável. A ação foi realizada pelo Comando de Fronteira Solimões/8° Batalhão de Infantaria de Selva (Cmdo Fron Solimões/8ºBIS).;Indígena;-;Norte;AM;Tabatinga
Renan Sanches;1108;https://operacaocovid19.defesa.gov.br/noticias/noticia/1847;27/01/2021;Hospital do Exército dobra sua capacidade de ênvase de cilíndro de oxigênio #EBPreservandoVidas;No dia 25 de janeiro, o Hospital de Guarnição de Tabatinga (HGuT) duplicou sua capacidade de envase de cilindros de oxigênio medicinal, suprimento vital no tratamento dos casos graves de covid-19. A melhoria foi possível após a conclusão da adaptação das instalações do Hospital.;Apoio de Saúde;;Norte;AM;Tabatinga
Renan Sanches;1109;https://operacaocovid19.defesa.gov.br/noticias/noticia/1848;27/01/2021;Hospital do Exército adquire mais três leitos para pacientes graves de Covid-19 #EBPreservandoVidas;O Hospital de Guarnição de Tabatinga (HGuT) ampliou mais uma vez a Unidade de Terapia Intensiva de contingenciamento para os casos mais graves da Covid-19. Nesta semana, a unidade adquiriu mais três leitos com respiradores;Apoio de Saúde;;Norte;AM;Tabatinga
Renan Sanches;1110;https://operacaocovid19.defesa.gov.br/noticias/noticia/1849;03/02/2021;Forças Armadas transportam pacientes de Rondônia para Porto Alegre e Curitiba;No âmbito da Operação Covid-19, coordenada pelo Ministério da Defesa, as Forças Armadas transportaram 15 pacientes de Porto Velho, Rondônia, para Porto Alegre, Rio Grande do Sul. A aeronave C-105 da Força Aérea Brasileira (FAB) foi utilizada para o trajeto, que ocorreu nesta terça-feira (26).;Apoio de Saúde;;Norte;RO;Porto Velho
Renan Sanches;1111;https://operacaocovid19.defesa.gov.br/noticias/noticia/1850;03/02/2021;Militares entregam mais de 3,7 mil cilindros de oxigênio ao Amazonas;Em apoio à crise sanitária do Amazonas, as Forças Armadas entregaram ao estado 3.732 cilindros de oxigênio, além de 175 tanques de oxigênio líquido. O transporte teve início no dia 07 de janeiro. Desse total, a Força Aérea Brasileira entregou 52 tanques de oxigênio líquido, que partiram de Brasília (DF) nas aeronaves C-130 Hércules e KC-390 Millennium com destino a Ala 8, em Manaus (AM), entre os dias 25 e 26 de janeiro. Outros 101 cilindros foram enviados de Belo Horizonte (MG) por meio do C-130, no mesmo período.;Apoio Logístico;;Norte;AM;Manaus
Renan Sanches;1112;https://operacaocovid19.defesa.gov.br/noticias/noticia/1851;03/02/2021;Forças Armadas transportam oxigênio e vacinas para o Estado do Pará;As Forças Armadas prestam apoio logístico no combate a Covid-19, em cooperação com o governo federal. Nesta terça-feira (26), os militares transportaram 180 cilindros de oxigênio e 536 doses de vacinas para o oeste do estado, por meio de aviões da Força Aérea Brasileira (FAB).;Apoio Logístico;;Norte;PA;Santarém
Renan Sanches;1113;https://operacaocovid19.defesa.gov.br/noticias/noticia/1852;03/02/2021;Militares prestam primeiros socorros a indígena no Pará;Militares do 1º Pelotão de Fronteira do 34º Batalhão de Infantaria de Selva socorreram indígena picada por cobra surucucu, em Óbidos, no Pará. A equipe de saúde foi acionada pela Secretaria Especial de Saúde Indígena (Sesai) para o apoio emergencial a indígena de 75 anos, nesta segunda-feira (25).;Indígena;-;Norte;PA;Óbidos
Renan Sanches;1114;https://operacaocovid19.defesa.gov.br/noticias/noticia/1853;03/02/2021;Militares apoiam transporte de vacinas, oxigênio, pacientes e equipes de saúde;Marinha, Exército e Aeronáutica permanecem de prontidão no apoio logístico da Operação Covid-19. Por água, terra e ar, os esforços levam oxigênio, transportam equipes de saúde e vacinas para os brasileiros.;Indígena;Arawata e Juruti;Norte;PA;Tomé-Açu
Renan Sanches;1115;https://operacaocovid19.defesa.gov.br/noticias/noticia/1854;03/02/2021;Forças Armadas transportam mais de 830 toneladas de carga para o Amazonas;Em janeiro deste ano, as Forças Armadas intensificaram as ações de apoio ao Ministério da Saúde, no contexto da Operação Covid-19. A força-tarefa em auxílio à crise sanitária no estado do Amazonas iniciou no dia 7 de janeiro. No dia seguinte, a Marinha do Brasil, o Exército Brasileiro e a Força Aérea Brasileira entraram em campo para o transporte de profissionais de saúde, oxigênio, medicamentos e insumos hospitalares.;Apoio Logístico;;Norte;AM;Manaus
Renan Sanches;1116;https://operacaocovid19.defesa.gov.br/noticias/noticia/1855;03/02/2021;Forças Armadas ultrapassam 800 horas de voo em apoio ao estado do Amazonas;Em apoio à crise no sistema de saúde pública no estado no Amazonas, a Força Aérea Brasileira (FAB) alcançou 875 horas de voo. Na batalha para salvar vidas, as missões aéreas desenvolvidas pelos militares totalizam 131 viagens, com média de deslocamento de aproximadamente 44 horas por dia. A carga transportada, entre tanques de oxigênio líquido, cilindros de oxigênio e equipamentos para o combate ao novo coronavírus, soma 927 toneladas.;Apoio Logístico;;Norte;AM;Manaus
Renan Sanches;1117;https://operacaocovid19.defesa.gov.br/noticias/noticia/1856;03/02/2021;Tanque com 90 mil m³ de oxigênio líquido é escoltado até a capital amazonense;Na madrugada deste sábado (30), o Navio Patrulha Pampeiro, da Marinha, partiu da capital paraense rumo a Manaus, Amazonas, escoltando a balsa que transporta tanque de 90 mil m³ de oxigênio líquido. O comboio chegará ao seu destino na próxima semana.;Apoio Logístico;;Norte;AM;Manaus
Renan Sanches;1118;https://operacaocovid19.defesa.gov.br/noticias/noticia/1857;03/02/2021;Santa Catarina recebe pacientes transportados pelas Forças Armadas;No começo da madrugada deste domingo (31), aeronave C-99 da Aeronáutica pousou na Base Aérea de Florianópolis (SC). A bordo, 11 pacientes com Covid-19 transferidos de Manuas (Amazonas). No pátio da Base, cerca de 50 pessoas, entre militares, bombeiros e profissionais de saúde, e 11 ambulâncias estavam prontos para o transporte dos doentes até unidades de saúde da capital catarinense.;Apoio de Saúde;;Sul;SC;Florianópolis
Renan Sanches;1119;https://operacaocovid19.defesa.gov.br/noticias/noticia/1858;03/02/2021;Forças Armadas apoiam vacinação em comunidades indígenas;O combate ao novo coronavírus continua, dessa vez com a distribuição das tão aguardadas vacinas para os grupos prioritários. Entre eles estão as comunidades indígenas, que são mais vulneráveis aos impactos ocasionados pela doença.;Indígena;-;Norte;AM;Manaus
